Data_No,Differential_pressure,Flow_rate,Time,Dust_feed,Dust,Dust_feed_group,Flow_group,max_time,RUL,pressure_rate,normalized_time,rolling_pressure_mean,pressure_ratio,rate_ratio_interaction
11,424.443,57.5476657095495,51.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,11.199999999999996,13.562999999999567,0.8202247191011236,420.13890000000004,0.707405,9.594534014999693
11,425.9802,57.7671432404008,51.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,11.099999999999994,15.372000000000194,0.8218298555377208,422.41754000000003,0.709967,10.913612724000137
11,428.1503,57.0144463667075,51.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,11.0,21.70100000000114,0.8234349919743178,424.94938,0.7135838333333333,15.48548276716748
11,428.7833,57.3940180850314,51.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.9,6.329999999999724,0.8250401284109149,426.08869999999996,0.7146388333333333,4.523663814999803
11,428.7833,57.9536983997954,51.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.799999999999995,0.0,0.8266452648475121,427.22802,0.7146388333333333,0.0
11,430.6822,57.9975850040175,51.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.699999999999996,18.98899999999999,0.8282504012841092,428.47586,0.7178036666666667,13.630373826333328
11,433.1236,58.2280416042145,51.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.599999999999994,24.413999999999525,0.8298555377207063,429.90454,0.7218726666666667,17.62379928399966
11,433.7565,58.2829072777823,51.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.5,6.329000000000424,0.8314606741573034,431.02578000000005,0.7229275000000001,4.575408147500307
11,430.0492,58.063429746931,51.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.4,-37.072999999999794,0.8330658105939005,431.27896,0.7167486666666666,-26.572023319333184
11,428.7833,57.6683761260307,52.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.299999999999995,-12.658999999999699,0.8346709470304976,431.27896,0.7146388333333333,-9.046612991166452
11,428.7833,57.7451851017095,52.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.199999999999996,0.0,0.8362760834670948,430.89918,0.7146388333333333,0.0
11,426.8844,57.7781074731662,52.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.099999999999994,-18.98899999999942,0.8378812199036919,429.65134,0.711474,-13.51017978599959
11,431.8576,57.8658955181907,52.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,10.0,49.73200000000246,0.8394863563402889,429.27156,0.7197626666666667,35.79523693866844
11,419.9219,57.8988178896474,52.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.9,-119.35699999999828,0.841091492776886,427.2461,0.6998698333333333,-83.53436369716546
11,416.7571,57.8000656118575,52.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.799999999999995,-31.647999999999687,0.8426966292134832,424.84085999999996,0.6945951666666667,-21.98254783466645
11,421.8207,57.657397056685,52.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.699999999999996,50.63599999999936,0.8443017656500803,423.44834000000003,0.7030345,35.598854941999555
11,430.6822,57.5366866402038,52.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.599999999999994,88.61499999999909,0.8459069020866774,424.2079,0.7178036666666667,63.60817192166601
11,430.6822,57.5586299423149,52.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.5,0.0,0.8475120385232745,423.97282000000007,0.7178036666666667,0.0
11,433.214,57.6683761260307,52.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.4,25.317999999999397,0.8491171749598716,426.63124,0.7220233333333334,18.2801867533329
11,433.1236,58.0744088162766,53.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.299999999999995,-0.9039999999998698,0.8507223113964687,429.90454,0.7218726666666667,-0.6525728906665728
11,433.7565,57.8768745875364,53.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.199999999999996,6.328999999999975,0.8523274478330659,432.29170000000005,0.7229275000000001,4.575408147499982
11,435.4745,57.887853656882,53.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.099999999999994,17.179999999999364,0.853932584269663,433.25015999999994,0.7257908333333333,12.469086516666204
11,438.1872,57.7342208689441,53.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,9.0,27.12700000000195,0.85553772070626,434.75115999999997,0.7303120000000001,19.811173624001427
11,424.9856,57.6683761260307,53.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.899999999999999,-132.01599999999854,0.8571428571428572,433.10548,0.7083093333333333,-93.5081649493323
11,433.3044,57.9097969589931,53.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.799999999999997,83.18799999999892,0.8587479935794543,433.14164,0.722174,60.076210711999224
11,437.1926,57.635453754574,53.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.699999999999996,38.88199999999985,0.8603531300160514,433.82885999999996,0.7286543333333334,28.33153778866656
11,441.2616,57.6134956158827,53.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.599999999999994,40.689999999999024,0.8619582664526486,434.98627999999997,0.735436,29.924890839999282
11,448.2241,57.9756417019065,53.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.5,69.6250000000043,0.8635634028892456,436.99366,0.7470401666666667,52.01267160416989
11,450.7559,57.6683761260307,53.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.399999999999999,25.317999999999397,0.8651685393258427,442.14772000000005,0.7512598333333333,19.020396460332883
11,458.261,57.7671432404008,54.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.299999999999997,75.0509999999992,0.8667736757624398,447.13904,0.7637683333333334,57.3215771849994
11,459.1653,57.9866207712521,54.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.199999999999996,9.042999999999651,0.868378812199037,451.5335800000001,0.7652755,6.920386346499733
11,464.8618,57.8988178896474,54.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.099999999999994,56.964999999999336,0.8699839486356341,456.25362000000007,0.7747696666666667,44.13475406166615
11,466.7607,57.6793403587961,54.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,8.0,18.98900000000077,0.8715890850722311,459.96094000000005,0.7779345,14.7721982205006
11,465.4044,57.8000656118575,54.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.899999999999999,-13.562999999999567,0.8731942215088283,462.89063999999996,0.775674,-10.520466461999664
11,463.5959,57.9207760283387,54.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.799999999999997,-18.08500000000012,0.8747993579454254,463.95762,0.7726598333333333,-13.973553085833426
11,462.33,58.0414864448199,54.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.699999999999996,-12.658999999999699,0.8764044943820225,464.59056,0.77055,-9.754392449999767
11,464.8618,58.1731759306467,54.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.599999999999994,25.317999999999966,0.8780096308186197,464.59056,0.7747696666666667,19.615618420666642
11,467.3936,57.4818061300559,54.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.5,25.318000000001195,0.8796147672552167,464.71714000000003,0.7789893333333333,19.722451941334263
11,471.7339,57.5586299423149,54.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.399999999999999,43.402999999999516,0.8812199036918138,465.98303999999996,0.7862231666666667,34.12444410283295
11,472.3669,57.8439522160796,55.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.299999999999997,6.329999999999724,0.882825040128411,467.73724000000004,0.7872781666666666,4.983470794999782
11,470.5584,57.8549312854253,55.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.199999999999996,-18.084999999999553,0.8844301765650081,469.38292,0.784264,-14.183414439999648
11,477.4306,57.6793403587961,55.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.099999999999994,68.72199999999923,0.8860353130016052,471.89668,0.7957176666666667,54.68330948866605
11,475.5317,58.063429746931,55.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,7.0,-18.98900000000134,0.8876404494382022,473.52430000000004,0.7925528333333334,-15.049785752167729
11,470.5584,58.0305073754743,55.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.899999999999999,-49.732999999999244,0.8892455858747994,473.2892,0.784264,-39.003801511999406
11,474.8987,57.8549312854253,55.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.799999999999997,43.402999999999516,0.8908507223113965,473.79556,0.7914978333333333,34.353380460166285
11,481.4091,57.8110298446229,55.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.699999999999996,65.10399999999912,0.8924558587479936,475.9657,0.8023485,52.23609674399929
11,484.9356,57.5476657095495,55.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.599999999999994,35.26499999999948,0.8940609951845908,477.46670000000006,0.808226,28.50208988999958
11,486.8345,57.7890865425119,55.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.5,18.98900000000077,0.8956661316211878,479.72726,0.8113908333333333,15.407500534167292
11,486.8345,57.4708418972904,55.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.399999999999999,0.0,0.8972712680577849,482.98248,0.8113908333333333,0.0
11,482.0421,57.9427193304498,56.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.299999999999997,-47.92399999999918,0.8988764044943821,484.41116,0.8034035,-38.50230933399934
11,477.9731,58.3377877879303,56.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.199999999999996,-40.68999999999959,0.9004815409309792,483.72396,0.7966218333333334,-32.41454239833301
11,474.7179,58.0305073754743,56.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.099999999999994,-32.55199999999956,0.9020866773675763,481.68041999999997,0.7911965,-25.75502846799965
11,473.6328,57.7451851017095,56.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,6.0,-10.85100000000073,0.9036918138041734,479.04007999999993,0.789388,-8.565649188000576
11,477.4306,57.6025165465371,56.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.899999999999999,37.97799999999998,0.9052969502407705,477.1593,0.7957176666666667,30.21976554466665
11,486.5632,57.7451851017095,56.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.799999999999997,91.32599999999839,0.9069020866773676,478.06352,0.8109386666666667,74.0597846719987
11,487.9196,57.8768745875364,56.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.699999999999996,13.563999999999885,0.9085072231139647,480.05282,0.8131993333333334,11.03023575733324
11,490.6322,57.7781074731662,56.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.599999999999994,27.125999999999703,0.9101123595505619,483.23568000000006,0.8177203333333334,22.18148176199976
11,471.7339,57.5805880810062,56.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.5,-188.9830000000108,0.9117174959871589,482.8559,0.7862231666666667,-148.58281270617516
11,467.3936,57.0939260146637,56.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.399999999999999,-43.402999999999516,0.913322632423756,480.84850000000006,0.7789893333333333,-33.810474034666285
11,464.8618,58.0414864448199,57.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.299999999999997,-25.317999999999397,0.9149277688603532,476.50822,0.7747696666666667,-19.615618420666202
11,474.8987,58.3048654164735,57.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.199999999999996,100.36899999999861,0.9165329052969503,473.90404,0.7914978333333333,79.44184603383223
11,486.8345,57.3721249311452,57.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.099999999999994,119.35799999999803,0.9181380417335474,473.1445,0.8113908333333333,96.8459870849984
11,495.6055,58.3048654164735,57.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,5.0,87.71000000000514,0.9197431781701445,477.91882,0.8260091666666667,72.44926400833758
11,503.8339,57.7232417995984,57.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.899999999999999,82.28399999999905,0.9213483146067416,485.20688,0.8397231666666667,69.0957810459992
11,511.9719,57.8658955181907,57.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.799999999999997,81.37999999999862,0.9229534510433387,494.6289,0.8532865000000001,69.44045536999883
11,511.9719,57.7561641710552,57.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.699999999999996,0.0,0.9245585874799359,502.04354,0.8532865000000001,0.0
11,512.6049,57.7012984974874,57.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.599999999999994,6.330000000000292,0.926163723916533,507.19762000000003,0.8543415000000001,5.407981695000251
11,507.6316,58.0305073754743,57.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.5,-49.733000000003344,0.92776886035313,509.60284,0.8460526666666667,-42.076737271336164
11,515.7697,57.8988178896474,57.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.399999999999999,81.38099999999837,0.9293739967897271,511.98999999999995,0.8596161666666666,69.95642325949859
11,522.0089,58.1951192327578,58.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.299999999999997,62.392000000000074,0.9309791332263243,513.9974,0.8700148333333334,54.2819654813334
11,527.7054,57.9866207712521,58.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.199999999999996,56.964999999999336,0.9325842696629214,517.1441000000001,0.8795090000000001,50.10123018499942
11,534.5776,57.3830390156857,58.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.099999999999994,68.72199999999809,0.9341894060995185,521.53864,0.8909626666666666,61.228736378664955
11,527.7054,58.0963521183877,58.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,4.0,-68.72200000000298,0.9357945425361156,525.5534,0.8795090000000001,-60.44161749800263
11,518.9344,58.392653461498,58.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.899999999999999,-87.70999999999947,0.9373996789727127,526.18634,0.8648906666666666,-75.85956037333287
11,522.4609,58.0305073754743,58.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.799999999999997,35.26500000000005,0.9390048154093098,526.27674,0.8707681666666667,30.707639397500046
11,524.3598,57.8439522160796,58.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.699999999999996,18.988999999998853,0.940609951845907,525.60762,0.873933,16.595113736998997
11,525.897,58.2499849063256,58.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.5999999999999943,15.372000000000762,0.9422150882825041,523.8715,0.8764950000000001,13.47348114000067
11,525.8066,58.0195431427088,58.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.5,-0.9040000000005025,0.9438202247191011,523.49174,0.8763443333333334,-0.7922152773337737
11,517.6685,58.14025355919,58.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.3999999999999986,-81.38099999999893,0.9454253611556983,523.23856,0.8627808333333333,-70.21396699749909
11,527.0724,57.8329879833142,59.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.299999999999997,94.03899999999888,0.9470304975922954,524.16086,0.8784540000000001,82.60893570599902
11,535.8434,57.8768745875364,59.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.199999999999996,87.70999999999833,0.9486356340288925,526.45758,0.8930723333333332,78.33137435666517
11,542.0826,57.8768745875364,59.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.0999999999999943,62.39199999999894,0.9502407704654896,529.6947,0.9034709999999999,56.36936263199903
11,542.7156,57.8220089139686,59.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,3.0,6.330000000000742,0.9518459069020867,533.0765,0.9045259999999999,5.72564958000067
11,543.9815,57.3025718439191,59.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.8999999999999986,12.658999999999699,0.9534510433386838,538.3390999999999,0.9066358333333333,11.477103014166394
11,544.6144,57.5037642687471,59.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.799999999999997,6.329000000000543,0.9550561797752809,541.8475000000001,0.9076906666666668,5.744774229333827
11,547.1463,58.2060983021034,59.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.699999999999996,25.318999999999146,0.9566613162118781,544.1080800000001,0.9119105,23.08866194949922
11,547.7792,58.0963521183877,59.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.5999999999999943,6.328999999999406,0.9582664526484752,545.2474,0.9129653333333333,5.7781575946661246
11,543.9815,57.7561641710552,59.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.5,-37.977000000001794,0.9598715890850722,545.50058,0.9066358333333333,-34.431309042501624
11,547.1463,57.7451851017095,59.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.3999999999999986,31.647999999999687,0.9614767255216694,546.13354,0.9119105,28.860143503999712
11,551.577,57.5037642687471,60.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.299999999999997,44.306999999999384,0.9630818619582665,547.5260599999999,0.919295,40.73120356499943
11,532.7691,57.8110298446229,60.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.199999999999996,-188.0789999999975,0.9646869983948636,544.65062,0.8879484999999999,-167.00446593149778
11,540.9071,58.3816743921524,60.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.0999999999999943,81.37999999999919,0.9662921348314608,543.2762,0.9015118333333334,73.36503299666593
11,545.8804,58.0195431427088,60.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,2.0,49.733000000002775,0.9678972712680578,543.65598,0.9098006666666667,45.24711655533586
11,551.0344,57.5366866402038,60.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.8999999999999984,51.53999999999923,0.9695024077046549,544.4336000000001,0.9183906666666667,47.33385495999929
11,559.715,57.2528987429993,60.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.7999999999999972,86.80599999999903,0.971107544141252,546.0612,0.9328583333333333,80.97770048333243
11,565.9542,57.6025165465371,60.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.6999999999999955,62.39199999999894,0.9727126805778492,552.69822,0.943257,58.851690743999
11,564.6882,57.7781074731662,60.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.5999999999999943,-12.659999999999448,0.9743178170144463,557.4544400000001,0.9411470000000001,-11.91492101999948
11,565.6829,58.0853878856222,60.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.5,9.947000000000227,0.9759229534510433,561.41494,0.9428048333333333,9.37807967716688
11,567.7626,57.9536983997954,60.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.3999999999999986,20.79699999999973,0.9775280898876405,564.76058,0.9462710000000001,19.679597986999745
11,571.0178,58.1073311877333,61.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.2999999999999972,32.55199999999899,0.9791332263242376,567.0211400000001,0.9516963333333333,30.979619042665703
11,579.1558,57.5695941750804,61.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.1999999999999955,81.37999999999919,0.9807383627608347,569.66146,0.9652596666666666,78.55283167333255
11,575.991,57.6025165465371,61.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.0999999999999943,-31.647999999999687,0.9823434991974319,571.92202,0.959985,-30.3816052799997
11,580.5121,58.063429746931,61.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,1.0,45.21100000000304,0.9839486356340289,574.88786,0.9675201666666667,43.74255425516961
11,582.9536,57.5476657095495,61.4,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.8999999999999986,24.414999999999843,0.985553772070626,577.92606,0.9715893333333334,23.721353573333182
11,586.1183,57.6903194281417,61.5,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.7999999999999972,31.6469999999988,0.9871589085072232,580.94616,0.9768638333333333,30.914809733498828
11,586.7513,57.404997154377,61.6,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.6999999999999957,6.330000000000292,0.9887640449438203,582.46526,0.9779188333333334,6.190226215000286
11,586.7513,57.4818061300559,61.7,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.5999999999999943,0.0,0.9903691813804174,584.6173200000001,0.9779188333333334,0.0
11,572.8262,58.1073311877333,61.8,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.5,-139.25100000000836,0.9919743178170144,583.08014,0.9547103333333333,-132.94436862700798
11,564.6882,57.5805880810062,61.9,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.3999999999999986,-81.37999999999805,0.9935794542536116,579.4270600000001,0.9411470000000001,-76.59054285999817
11,577.8899,57.6464179873394,62.0,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.2999999999999971,132.01699999999772,0.9951845906902087,577.78138,0.9631498333333334,127.15215154716448
11,589.7352,57.9207760283387,62.1,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.1999999999999957,118.45299999999784,0.9967897271268058,578.37816,0.982892,116.42650607599788
11,596.7882,57.0740594607805,62.2,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.0999999999999943,70.52999999999896,0.998394863563403,580.38554,0.994647,70.15245290999897
11,604.9262,57.7671432404008,62.3,158.492532559515,"ISO 12103-1, A2 Fine Test Dust",Medium,Low,62.3,0.0,81.38000000000497,1.0,586.80554,1.0082103333333334,82.04815692667168
12,0.0,52.7783253595382,0.2,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.8,0.0,0.0029850746268656717,0.0,0.0,0.0
12,0.0,57.5805880810062,0.3,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.7,0.0,0.004477611940298508,0.0,0.0,0.0
12,0.0,59.5416068233191,0.4,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,66.6,0.0,0.005970149253731343,0.0,0.0,0.0
12,0.0,60.8410504632291,0.5,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,66.5,0.0,0.007462686567164179,0.0,0.0,0.0
12,0.0,60.9709613806546,0.6,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,66.4,0.0,0.008955223880597015,0.0,0.0,0.0
12,0.0,43.8682231866432,0.7,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.3,0.0,0.01044776119402985,0.0,0.0,0.0
12,0.0,53.1785897770169,0.8,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.2,0.0,0.011940298507462687,0.0,0.0,0.0
12,0.0,57.3940180850314,0.9,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.1,0.0,0.013432835820895522,0.0,0.0,0.0
12,0.0,58.4255758329547,1.0,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,66.0,0.0,0.014925373134328358,0.0,0.0,0.0
12,1.808449,59.1996353176448,1.1,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.9,18.084489999999985,0.016417910447761197,0.3616898,0.003014081666666667,0.05450812976001662
12,1.808449,59.144933191656,1.2,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.8,0.0,0.01791044776119403,0.7233796,0.003014081666666667,0.0
12,3.074363,58.623110061695,1.3,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Low,67.0,65.7,12.659139999999988,0.019402985074626865,1.3382522,0.005123938333333333,0.06486465271303327
12,1.898872,59.0181636825953,1.4,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.6,-11.754910000000017,0.0208955223880597,1.7180266,0.0031647866666666665,-0.03720178243586672
12,3.345631,59.144933191656,1.5,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.5,14.467589999999989,0.022388059701492536,2.3871528,0.005576051666666667,0.08067202933214994
12,3.707321,59.5552731083447,1.6,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.4,3.6168999999999953,0.023880597014925373,2.7669272,0.006178868333333333,0.022348348874833304
12,3.707321,59.2270048735824,1.7,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.3,0.0,0.025373134328358207,3.1467016,0.006178868333333333,0.0
12,3.707321,58.7438204781762,1.8,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.2,0.0,0.026865671641791045,3.2732932,0.006178868333333333,0.0
12,4.79239,58.7657637802873,1.9,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.1,10.850690000000018,0.02835820895522388,3.8519967999999998,0.007987316666666668,0.08666789708183349
12,4.340278,58.8425875925463,2.0,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,65.0,-4.521120000000001,0.029850746268656716,4.050926199999999,0.007233796666666666,-0.0327048627856
12,3.707321,58.8096652210896,2.1,158.492532559515,"ISO 12103-1, A3 Medium Test Dust",Medium,Medium,67.0,64.9,-6.329569999999992,0.03134328358208956,4.050926199999999,0.006178868333333333,-0.03910957963661662
